rank,CpG_index,importance,importance_scaled
1532,302827,429.7881,2.087631e-05
1533,159454,429.5554,2.086501e-05
1534,85666,429.5333,2.086394e-05
1535,684391,429.4923,2.086195e-05
1536,430254,429.4875,2.086171e-05
1537,244826,429.4588,2.086032e-05
1538,217936,429.4036,2.085764e-05
1539,446857,429.2895,2.08521e-05
1540,14940,429.1988,2.084769e-05
1541,377161,429.0368,2.083982e-05
1542,448913,428.9596,2.083607e-05
1543,583911,428.7261,2.082473e-05
1544,467140,428.7104,2.082397e-05
1545,356137,428.6909,2.082302e-05
1546,548477,428.5858,2.081792e-05
1547,79283,428.4674,2.081216e-05
1548,501326,428.4381,2.081074e-05
1549,20853,428.4298,2.081034e-05
1550,114241,428.3664,2.080726e-05
1551,29865,428.313,2.080467e-05
1552,479733,428.2852,2.080331e-05
1553,528976,428.2574,2.080196e-05
1554,11359,428.1845,2.079842e-05
1555,194655,428.1607,2.079727e-05
1556,382215,428.1532,2.07969e-05
1557,734413,428.0081,2.078986e-05
1558,70352,427.9838,2.078868e-05
1559,583604,427.7799,2.077877e-05
1560,495907,427.7048,2.077512e-05
1561,325464,427.6027,2.077017e-05
1562,138285,427.5642,2.076829e-05
1563,759806,427.5074,2.076553e-05
1564,11496,427.4828,2.076434e-05
1565,559574,427.411,2.076085e-05
1566,25146,427.3412,2.075746e-05
1567,47610,427.3202,2.075644e-05
1568,74375,427.2871,2.075483e-05
1569,2399,427.1318,2.074729e-05
1570,767613,427.0567,2.074364e-05
1571,785106,427.0251,2.074211e-05
1572,166773,427.0164,2.074169e-05
1573,27059,426.9873,2.074027e-05
1574,568901,426.8774,2.073493e-05
1575,88362,426.7126,2.072693e-05
1576,828153,426.6135,2.072211e-05
1577,10097,426.5639,2.07197e-05
1578,6560,426.1138,2.069784e-05
1579,52815,425.6141,2.067357e-05
1580,136312,425.5842,2.067212e-05
1581,89124,425.3558,2.066102e-05
1582,441147,425.2987,2.065825e-05
1583,294301,425.1897,2.065295e-05
1584,60823,425.0746,2.064737e-05
1585,282638,425.0017,2.064382e-05
1586,856767,424.8653,2.06372e-05
1587,747889,424.7716,2.063265e-05
1588,707092,424.4873,2.061884e-05
1589,844650,424.3501,2.061217e-05
1590,457263,424.2467,2.060715e-05
1591,393121,424.2029,2.060502e-05
1592,761963,424.1009,2.060007e-05
1593,43614,424.0336,2.05968e-05
1594,92336,423.9119,2.059089e-05
1595,39784,423.6452,2.057793e-05
1596,313822,423.5222,2.057196e-05
1597,461253,423.3573,2.056395e-05
1598,188173,423.3185,2.056207e-05
1599,655023,423.2577,2.055911e-05
1600,496134,422.9283,2.054311e-05
1601,560148,422.8235,2.053802e-05
1602,102125,422.7588,2.053488e-05
1603,619648,422.7364,2.053379e-05
1604,698635,422.6061,2.052746e-05
1605,50057,422.5904,2.05267e-05
1606,796335,422.3324,2.051417e-05
1607,92167,422.1341,2.050453e-05
1608,793640,422.0517,2.050053e-05
1609,696763,421.9101,2.049365e-05
1610,58605,421.8964,2.049299e-05
1611,581819,421.8673,2.049158e-05
1612,29588,421.7192,2.048438e-05
1613,285666,421.5714,2.04772e-05
1614,815423,421.4069,2.046921e-05
1615,95659,421.3894,2.046836e-05
1616,32263,421.3865,2.046822e-05
1617,22233,421.3078,2.04644e-05
1618,550026,421.2157,2.045992e-05
1619,342808,421.1896,2.045866e-05
1620,858976,421.1803,2.04582e-05
1621,539545,421.0057,2.044972e-05
1622,766248,420.8861,2.044391e-05
1623,223917,420.881,2.044367e-05
1624,64592,420.715,2.04356e-05
1625,754311,420.6306,2.04315e-05
1626,192841,420.567,2.042842e-05
1627,797078,420.4812,2.042425e-05
1628,2697,420.4724,2.042382e-05
1629,290495,420.4506,2.042276e-05
1630,853159,419.9627,2.039906e-05
1631,598326,419.9514,2.039851e-05
1632,214637,419.8442,2.039331e-05
1633,331283,419.7756,2.038997e-05
1634,136328,419.7691,2.038966e-05
1635,367190,419.7113,2.038685e-05
1636,401028,419.0561,2.035502e-05
1637,822242,419.0372,2.035411e-05
1638,340755,419.0236,2.035345e-05
1639,75326,418.9678,2.035074e-05
1640,824764,418.9662,2.035066e-05
1641,765071,418.8733,2.034615e-05
1642,243506,418.8413,2.034459e-05
1643,141282,418.7872,2.034196e-05
1644,6389,418.766,2.034093e-05
1645,173620,418.6503,2.033531e-05
1646,608249,418.6264,2.033415e-05
1647,224201,418.5963,2.033269e-05
1648,38395,418.3081,2.031869e-05
1649,645956,418.2629,2.031649e-05
1650,132925,418.2091,2.031388e-05
1651,431916,418.1755,2.031225e-05
1652,694297,418.1367,2.031037e-05
1653,602590,418.1066,2.03089e-05
1654,17384,418.0673,2.0307e-05
1655,864408,418.0442,2.030587e-05
1656,570250,418.0327,2.030531e-05
1657,542491,418.0291,2.030514e-05
1658,200615,417.7093,2.02896e-05
1659,484530,417.6705,2.028772e-05
1660,39060,417.6055,2.028456e-05
1661,359753,417.5628,2.028249e-05
1662,731770,417.5551,2.028212e-05
1663,58745,417.27,2.026827e-05
1664,469525,417.1772,2.026376e-05
1665,112670,417.1545,2.026266e-05
1666,74843,417.0141,2.025584e-05
1667,725256,416.9703,2.025371e-05
1668,460848,416.9185,2.025119e-05
1669,454724,416.9063,2.02506e-05
1670,387281,416.5476,2.023318e-05
1671,460922,416.4195,2.022695e-05
1672,521430,416.3799,2.022503e-05
1673,125397,416.272,2.021979e-05
1674,130845,416.0667,2.020982e-05
1675,665652,415.8386,2.019874e-05
1676,359920,415.8265,2.019815e-05
1677,263861,415.7751,2.019565e-05
1678,49152,415.7559,2.019472e-05
1679,102497,415.5812,2.018624e-05
1680,376887,415.5578,2.01851e-05
1681,39231,415.5015,2.018236e-05
1682,826225,415.452,2.017996e-05
1683,463023,415.4495,2.017984e-05
1684,97837,414.5879,2.013799e-05
1685,60546,414.5139,2.013439e-05
1686,21264,414.3487,2.012637e-05
1687,66851,414.3429,2.012609e-05
1688,434732,414.3276,2.012535e-05
1689,450556,414.1107,2.011481e-05
1690,484125,413.9583,2.010741e-05
1691,38111,413.8198,2.010068e-05
1692,528700,413.5329,2.008675e-05
1693,117501,413.455,2.008296e-05
1694,432278,413.4138,2.008096e-05
1695,288047,413.2375,2.007239e-05
1696,349249,413.231,2.007208e-05
1697,9600,413.2266,2.007186e-05
1698,11178,413.1902,2.00701e-05
1699,358843,413.1778,2.006949e-05
1700,5511,413.1603,2.006864e-05
1701,386261,413.1092,2.006616e-05
1702,719847,413.0618,2.006386e-05
1703,178843,413.0038,2.006104e-05
1704,71530,412.9296,2.005744e-05
1705,293553,412.8963,2.005582e-05
1706,689856,412.7321,2.004785e-05
1707,103865,412.6794,2.004528e-05
1708,566933,412.577,2.004031e-05
1709,716021,412.4453,2.003392e-05
1710,834833,412.4282,2.003308e-05
1711,95623,412.3804,2.003076e-05
1712,614310,412.3738,2.003044e-05
1713,113752,412.3102,2.002735e-05
1714,63575,411.95,2.000986e-05
1715,747945,411.9388,2.000931e-05
1716,145658,411.9082,2.000783e-05
1717,425005,411.8148,2.000329e-05
1718,404271,411.7592,2.000059e-05
1719,848699,411.7565,2.000046e-05
1720,560196,411.6875,1.999711e-05
1721,525512,411.5292,1.998942e-05
1722,81867,411.4111,1.998368e-05
1723,514552,411.3227,1.997939e-05
1724,397824,411.313,1.997892e-05
1725,725545,411.2791,1.997727e-05
1726,49657,411.2555,1.997612e-05
1727,123657,411.1713,1.997203e-05
1728,482078,411.1242,1.996975e-05
1729,56743,411.0203,1.99647e-05
1730,114088,410.9856,1.996301e-05
1731,740346,410.9698,1.996224e-05
1732,692288,410.8977,1.995874e-05
1733,628095,410.6939,1.994884e-05
1734,726682,410.6149,1.994501e-05
1735,566717,410.4391,1.993647e-05
1736,781955,410.3492,1.99321e-05
1737,595135,410.3358,1.993145e-05
1738,9724,410.2124,1.992545e-05
1739,137172,410.0872,1.991937e-05
1740,79001,409.9307,1.991177e-05
1741,139205,409.8753,1.990908e-05
1742,145780,409.5819,1.989483e-05
1743,428720,409.5043,1.989106e-05
1744,77640,409.4447,1.988817e-05
1745,105927,409.1401,1.987337e-05
1746,108616,409.1019,1.987151e-05
1747,31692,409.0591,1.986943e-05
1748,56187,408.9748,1.986534e-05
1749,422953,408.9682,1.986502e-05
1750,200494,408.9284,1.986309e-05
1751,456120,408.9048,1.986194e-05
1752,828592,408.8633,1.985992e-05
1753,103120,408.8571,1.985962e-05
1754,130528,408.7986,1.985679e-05
1755,363630,408.7751,1.985564e-05
1756,498113,408.7486,1.985435e-05
1757,357970,408.538,1.984412e-05
1758,109939,408.4406,1.983939e-05
1759,3391,408.3965,1.983725e-05
1760,26339,408.1697,1.982623e-05
1761,8866,408.1139,1.982352e-05
1762,389141,408.0331,1.98196e-05
1763,83895,407.8679,1.981157e-05
1764,32528,407.7229,1.980453e-05
1765,219079,407.6891,1.980289e-05
1766,55486,407.5716,1.979718e-05
1767,61708,407.5684,1.979703e-05
1768,11283,407.275,1.978278e-05
1769,623260,406.9976,1.97693e-05
1770,317212,406.8306,1.976119e-05
1771,228841,406.6199,1.975096e-05
1772,608998,406.5391,1.974703e-05
1773,124306,406.4715,1.974375e-05
1774,589752,406.3134,1.973607e-05
1775,85776,406.2509,1.973303e-05
1776,61094,406.2388,1.973244e-05
1777,114173,406.0192,1.972178e-05
1778,206252,405.6756,1.970509e-05
1779,403291,405.666,1.970462e-05
1780,125611,405.4548,1.969436e-05
1781,84616,405.4316,1.969323e-05
1782,42664,405.2273,1.968331e-05
1783,99652,405.0724,1.967578e-05
1784,135888,404.8253,1.966379e-05
1785,1802,404.6882,1.965713e-05
1786,92665,404.6834,1.965689e-05
1787,257673,404.5641,1.96511e-05
1788,723778,404.4925,1.964762e-05
1789,125499,404.4761,1.964682e-05
1790,558679,404.2862,1.96376e-05
1791,36903,404.2147,1.963413e-05
1792,315446,404.1906,1.963295e-05
1793,379198,404.1042,1.962876e-05
1794,46868,404.0959,1.962835e-05
1795,32416,403.702,1.960922e-05
1796,763757,403.6141,1.960495e-05
1797,564006,403.6139,1.960494e-05
1798,118027,403.1715,1.958345e-05
1799,82199,403.137,1.958178e-05
1800,120926,402.9686,1.95736e-05
1801,156339,402.906,1.957056e-05
1802,428477,402.8675,1.956869e-05
1803,588554,402.7777,1.956433e-05
1804,584243,402.7603,1.956348e-05
1805,501274,402.6893,1.956003e-05
1806,861851,402.5992,1.955566e-05
1807,255346,402.4763,1.954969e-05
1808,65186,402.4276,1.954732e-05
1809,5116,402.3554,1.954382e-05
1810,13050,402.3301,1.954259e-05
1811,651721,402.1768,1.953514e-05
1812,556762,402.1573,1.953419e-05
1813,323661,402.0719,1.953004e-05
1814,522936,402.0666,1.952979e-05
1815,860096,402.0254,1.952778e-05
1816,172114,401.7843,1.951607e-05
1817,300823,401.543,1.950435e-05
1818,141389,401.5285,1.950365e-05
1819,712094,401.4456,1.949962e-05
1820,95655,401.2792,1.949154e-05
1821,576864,401.2275,1.948903e-05
1822,103307,401.0539,1.948059e-05
1823,68358,400.966,1.947633e-05
1824,721726,400.9137,1.947378e-05
1825,638642,400.8694,1.947164e-05
1826,643400,400.8582,1.947109e-05
1827,21702,400.779,1.946724e-05
1828,539904,400.7558,1.946612e-05
1829,323240,400.686,1.946272e-05
1830,839786,400.6057,1.945882e-05
1831,521868,400.561,1.945665e-05
1832,687610,400.4989,1.945364e-05
1833,40285,400.4704,1.945225e-05
1834,31679,400.3554,1.944666e-05
1835,35856,400.2623,1.944214e-05
1836,177415,400.2372,1.944092e-05
1837,822332,400.1719,1.943776e-05
1838,382856,400.0648,1.943255e-05
1839,36283,400.0606,1.943235e-05
1840,723202,400.0412,1.94314e-05
1841,61321,400.0259,1.943066e-05
1842,272434,400.0013,1.942947e-05
1843,317776,399.883,1.942372e-05
1844,557170,399.7476,1.941714e-05
1845,117905,399.6562,1.94127e-05
1846,9065,399.6367,1.941176e-05
1847,16323,399.6167,1.941078e-05
1848,803697,399.4962,1.940493e-05
1849,480847,399.3014,1.939547e-05
1850,711548,399.1637,1.938878e-05
1851,59639,399.1632,1.938876e-05
1852,100102,399.0743,1.938444e-05
1853,796589,399.0323,1.93824e-05
1854,126989,398.9072,1.937632e-05
1855,42667,398.8103,1.937162e-05
1856,434145,398.7546,1.936891e-05
1857,178584,398.705,1.93665e-05
1858,21969,398.6167,1.936221e-05
1859,84975,398.4382,1.935354e-05
1860,86799,398.3349,1.934852e-05
1861,369036,398.3078,1.934721e-05
1862,36614,398.1178,1.933798e-05
1863,252797,398.0545,1.93349e-05
1864,8518,398.0067,1.933258e-05
1865,810519,397.8802,1.932644e-05
1866,499166,397.7303,1.931916e-05
1867,130894,397.7106,1.93182e-05
1868,378469,397.6626,1.931587e-05
1869,819213,397.6482,1.931517e-05
1870,167669,397.6202,1.931381e-05
1871,397440,397.5923,1.931245e-05
1872,119963,397.3997,1.93031e-05
1873,100212,397.3847,1.930237e-05
1874,511830,397.3788,1.930208e-05
1875,606562,397.3434,1.930036e-05
1876,722615,397.2151,1.929413e-05
1877,710775,397.1809,1.929247e-05
1878,767357,397.1228,1.928965e-05
1879,45588,397.1206,1.928954e-05
1880,395473,397.1077,1.928891e-05
1881,23363,397.0792,1.928753e-05
1882,201556,396.9504,1.928127e-05
1883,86923,396.9252,1.928005e-05
1884,833131,396.8862,1.927816e-05
1885,93158,396.7168,1.926993e-05
1886,35821,396.3239,1.925085e-05
1887,755734,396.307,1.925002e-05
1888,93956,396.1724,1.924348e-05
1889,103413,396.1576,1.924276e-05
1890,197662,395.9203,1.923124e-05
1891,517426,395.9124,1.923085e-05
1892,102803,395.7685,1.922386e-05
1893,486492,395.7684,1.922386e-05
1894,46706,395.7562,1.922327e-05
1895,127376,395.7328,1.922213e-05
1896,363633,395.7303,1.922201e-05
1897,83022,395.6718,1.921917e-05
1898,223560,395.6681,1.921899e-05
1899,140287,395.5439,1.921296e-05
1900,18495,395.5316,1.921236e-05
1901,378477,395.3357,1.920284e-05
1902,112625,395.2987,1.920105e-05
1903,401116,395.2909,1.920066e-05
1904,442003,395.1524,1.919394e-05
1905,103243,395.1207,1.91924e-05
1906,2721,395.0285,1.918792e-05
1907,197421,394.9894,1.918602e-05
1908,855406,394.9666,1.918491e-05
1909,149525,394.94,1.918362e-05
1910,414440,394.7941,1.917653e-05
1911,685427,394.725,1.917318e-05
1912,86898,394.7082,1.917236e-05
1913,141406,394.7057,1.917224e-05
1914,326367,394.6758,1.917079e-05
1915,456233,394.6216,1.916815e-05
1916,571455,394.5992,1.916707e-05
1917,578655,394.5783,1.916605e-05
1918,100240,394.4119,1.915797e-05
1919,416976,394.3647,1.915567e-05
1920,43697,394.2346,1.914935e-05
1921,101570,394.1646,1.914596e-05
1922,56844,393.9744,1.913672e-05
1923,32747,393.8077,1.912862e-05
1924,53667,393.7766,1.912711e-05
1925,21013,393.7741,1.912699e-05
1926,147828,393.7543,1.912603e-05
1927,34819,393.7133,1.912403e-05
1928,108358,393.686,1.912271e-05
1929,506529,393.4925,1.911331e-05
1930,130248,393.3464,1.910622e-05
1931,203943,393.1119,1.909482e-05
1932,122457,392.9116,1.908509e-05
1933,703820,392.8867,1.908389e-05
1934,406585,392.7964,1.90795e-05
1935,72958,392.7499,1.907724e-05
1936,248444,392.7363,1.907658e-05
1937,176677,392.7328,1.907641e-05
1938,724850,392.6663,1.907318e-05
1939,112252,392.654,1.907258e-05
1940,62863,392.6324,1.907153e-05
1941,630511,392.4037,1.906042e-05
1942,116638,392.3868,1.90596e-05
1943,706275,392.2865,1.905473e-05
1944,252405,392.0969,1.904552e-05
1945,632409,392.0829,1.904484e-05
1946,32889,391.9944,1.904054e-05
1947,105526,391.798,1.9031e-05
1948,846313,391.7544,1.902888e-05
1949,411978,391.6926,1.902589e-05
1950,419314,391.6053,1.902164e-05
1951,72368,391.5906,1.902093e-05
1952,279224,391.5266,1.901782e-05
1953,340723,391.3719,1.90103e-05
1954,63951,391.2718,1.900544e-05
1955,702187,391.1299,1.899855e-05
1956,202447,391.0603,1.899517e-05
1957,523882,390.959,1.899025e-05
1958,354916,390.9337,1.898902e-05
1959,680416,390.8976,1.898726e-05
1960,146217,390.8712,1.898598e-05
1961,257455,390.8503,1.898497e-05
1962,30736,390.7845,1.898177e-05
1963,41285,390.6638,1.897591e-05
1964,387369,390.5287,1.896935e-05
1965,580639,390.4736,1.896667e-05
1966,133767,390.4372,1.896491e-05
1967,20202,390.288,1.895766e-05
1968,802863,390.2168,1.89542e-05
1969,536023,390.0309,1.894517e-05
1970,275685,389.9924,1.89433e-05
1971,24270,389.9638,1.894191e-05
1972,497657,389.9163,1.89396e-05
1973,488559,389.6214,1.892528e-05
1974,154635,389.5876,1.892363e-05
1975,24946,389.413,1.891516e-05
1976,346163,389.3529,1.891224e-05
1977,507359,389.3144,1.891036e-05
1978,492575,389.2577,1.890761e-05
1979,254592,389.2314,1.890634e-05
1980,32653,389.1718,1.890344e-05
1981,235981,388.9462,1.889248e-05
1982,20317,388.9344,1.889191e-05
1983,226295,388.9094,1.889069e-05
1984,60001,388.824,1.888655e-05
1985,673105,388.7318,1.888206e-05
1986,403659,388.5925,1.88753e-05
1987,650179,388.2347,1.885792e-05
1988,528690,387.895,1.884142e-05
1989,485938,387.8315,1.883834e-05
1990,191737,387.6993,1.883191e-05
1991,695478,387.6342,1.882876e-05
1992,639378,387.4431,1.881947e-05
1993,103933,387.3435,1.881463e-05
1994,389468,387.2883,1.881195e-05
1995,102299,387.1083,1.880321e-05
1996,87819,386.9031,1.879324e-05
1997,226252,386.7853,1.878752e-05
1998,848327,386.6746,1.878214e-05
1999,529162,386.6134,1.877917e-05
2000,490506,386.613,1.877915e-05
