rank,CpG_index,importance,importance_scaled
1531,767841,184.7257,1.693025e-05
1532,753050,184.7023,1.692811e-05
1533,362726,184.7006,1.692795e-05
1534,491968,184.6853,1.692655e-05
1535,611319,184.6745,1.692556e-05
1536,735353,184.6575,1.6924e-05
1537,199147,184.6574,1.692399e-05
1538,552193,184.6107,1.691971e-05
1539,7958,184.598,1.691855e-05
1540,383843,184.5907,1.691788e-05
1541,547655,184.5737,1.691632e-05
1542,241087,184.5679,1.691579e-05
1543,771415,184.563,1.691535e-05
1544,743826,184.5271,1.691205e-05
1545,320403,184.5155,1.691099e-05
1546,618300,184.4762,1.690738e-05
1547,848366,184.4529,1.690525e-05
1548,643754,184.4312,1.690326e-05
1549,13547,184.4279,1.690296e-05
1550,503571,184.4242,1.690262e-05
1551,660287,184.4215,1.690238e-05
1552,450033,184.4133,1.690163e-05
1553,108813,184.3921,1.689968e-05
1554,233907,184.3689,1.689755e-05
1555,706536,184.3653,1.689723e-05
1556,763276,184.3411,1.689501e-05
1557,85502,184.3398,1.689489e-05
1558,405474,184.3387,1.689478e-05
1559,782452,184.2995,1.689119e-05
1560,9427,184.2959,1.689086e-05
1561,500604,184.2811,1.688951e-05
1562,608866,184.2629,1.688784e-05
1563,374568,184.2418,1.688591e-05
1564,806977,184.2066,1.688267e-05
1565,230461,184.1871,1.688089e-05
1566,514552,184.177,1.687997e-05
1567,320504,184.1685,1.687918e-05
1568,746948,184.1524,1.687771e-05
1569,600603,184.1419,1.687675e-05
1570,381983,184.1287,1.687554e-05
1571,285368,184.1272,1.68754e-05
1572,149960,184.1035,1.687323e-05
1573,143001,184.085,1.687153e-05
1574,106146,184.0616,1.686939e-05
1575,64938,184.0242,1.686596e-05
1576,761701,183.9912,1.686294e-05
1577,664996,183.9727,1.686124e-05
1578,806534,183.9612,1.686018e-05
1579,677431,183.9593,1.686001e-05
1580,211260,183.9425,1.685848e-05
1581,197751,183.9381,1.685807e-05
1582,436414,183.9151,1.685597e-05
1583,470462,183.9078,1.685529e-05
1584,318084,183.9074,1.685526e-05
1585,169437,183.8662,1.685148e-05
1586,406541,183.8545,1.685041e-05
1587,231562,183.8386,1.684895e-05
1588,117248,183.8026,1.684565e-05
1589,499971,183.7963,1.684508e-05
1590,697252,183.7938,1.684484e-05
1591,627055,183.7933,1.68448e-05
1592,308196,183.7865,1.684418e-05
1593,804546,183.7759,1.68432e-05
1594,676821,183.7673,1.684242e-05
1595,217373,183.7374,1.683968e-05
1596,193063,183.7241,1.683845e-05
1597,773619,183.7176,1.683786e-05
1598,250181,183.7019,1.683642e-05
1599,294077,183.686,1.683497e-05
1600,40471,183.6423,1.683096e-05
1601,284451,183.5711,1.682444e-05
1602,463345,183.5546,1.682292e-05
1603,205225,183.5493,1.682244e-05
1604,311953,183.5404,1.682162e-05
1605,276311,183.5349,1.682112e-05
1606,20059,183.5267,1.682036e-05
1607,548263,183.5014,1.681805e-05
1608,290732,183.4919,1.681718e-05
1609,537550,183.4847,1.681652e-05
1610,408200,183.4838,1.681643e-05
1611,693525,183.483,1.681636e-05
1612,743046,183.4804,1.681613e-05
1613,597338,183.4615,1.681439e-05
1614,852741,183.4537,1.681368e-05
1615,360911,183.4513,1.681345e-05
1616,279782,183.4345,1.681192e-05
1617,818675,183.434,1.681187e-05
1618,501971,183.4308,1.681158e-05
1619,381648,183.4292,1.681143e-05
1620,492480,183.4182,1.681042e-05
1621,864075,183.4134,1.680998e-05
1622,309210,183.4131,1.680995e-05
1623,858976,183.4108,1.680975e-05
1624,567301,183.4056,1.680926e-05
1625,841879,183.4052,1.680923e-05
1626,400452,183.3882,1.680767e-05
1627,412259,183.3877,1.680763e-05
1628,645482,183.3734,1.680631e-05
1629,456051,183.3581,1.680491e-05
1630,358419,183.3524,1.68044e-05
1631,591806,183.3404,1.680329e-05
1632,351178,183.309,1.680042e-05
1633,422222,183.289,1.679858e-05
1634,692577,183.2764,1.679742e-05
1635,577345,183.2686,1.679671e-05
1636,653795,183.2606,1.679598e-05
1637,771812,183.2131,1.679162e-05
1638,660550,183.1876,1.678929e-05
1639,725598,183.1313,1.678413e-05
1640,243847,183.1002,1.678127e-05
1641,832637,183.0603,1.677762e-05
1642,655543,183.0577,1.677738e-05
1643,28124,183.0344,1.677525e-05
1644,643790,183.0256,1.677444e-05
1645,434574,183.006,1.677264e-05
1646,832623,183.0022,1.677229e-05
1647,612248,182.9936,1.67715e-05
1648,120066,182.9698,1.676933e-05
1649,99705,182.923,1.676503e-05
1650,645024,182.9151,1.676432e-05
1651,653290,182.9144,1.676425e-05
1652,502339,182.9072,1.676358e-05
1653,662077,182.8988,1.676282e-05
1654,175854,182.8646,1.675968e-05
1655,273725,182.8615,1.67594e-05
1656,260651,182.8513,1.675846e-05
1657,191319,182.8436,1.675775e-05
1658,37460,182.8396,1.675739e-05
1659,385921,182.8323,1.675672e-05
1660,201042,182.8035,1.675409e-05
1661,208887,182.7885,1.675271e-05
1662,656265,182.7861,1.675249e-05
1663,428334,182.786,1.675248e-05
1664,254467,182.7774,1.675169e-05
1665,488416,182.7657,1.675062e-05
1666,808955,182.7598,1.675008e-05
1667,76655,182.7344,1.674775e-05
1668,638642,182.7328,1.67476e-05
1669,833924,182.7194,1.674638e-05
1670,375518,182.7093,1.674545e-05
1671,525591,182.6647,1.674136e-05
1672,790325,182.6494,1.673996e-05
1673,106112,182.6378,1.67389e-05
1674,730790,182.6313,1.67383e-05
1675,4849,182.621,1.673736e-05
1676,164536,182.5964,1.67351e-05
1677,571685,182.5557,1.673137e-05
1678,847929,182.5307,1.672909e-05
1679,858264,182.5121,1.672738e-05
1680,504092,182.5022,1.672647e-05
1681,263919,182.4999,1.672626e-05
1682,361447,182.4973,1.672602e-05
1683,328622,182.4851,1.67249e-05
1684,861515,182.4843,1.672482e-05
1685,111298,182.4803,1.672446e-05
1686,352875,182.4802,1.672445e-05
1687,788096,182.4795,1.672439e-05
1688,600376,182.4658,1.672313e-05
1689,568434,182.4613,1.672272e-05
1690,261761,182.4605,1.672264e-05
1691,816916,182.4538,1.672203e-05
1692,837196,182.4407,1.672083e-05
1693,783513,182.4273,1.67196e-05
1694,366793,182.4236,1.671927e-05
1695,409278,182.409,1.671793e-05
1696,449294,182.3991,1.671702e-05
1697,786864,182.396,1.671673e-05
1698,509208,182.3789,1.671516e-05
1699,249135,182.3502,1.671253e-05
1700,532036,182.3383,1.671145e-05
1701,132043,182.3379,1.671141e-05
1702,269063,182.2722,1.670539e-05
1703,398277,182.2714,1.670532e-05
1704,102886,182.2664,1.670486e-05
1705,115768,182.265,1.670473e-05
1706,715975,182.2643,1.670467e-05
1707,480920,182.2384,1.670229e-05
1708,651941,182.2325,1.670175e-05
1709,343228,182.2244,1.670101e-05
1710,555525,182.2121,1.669988e-05
1711,541677,182.2106,1.669975e-05
1712,580660,182.1881,1.669768e-05
1713,755569,182.1861,1.66975e-05
1714,102321,182.1839,1.66973e-05
1715,298548,182.1625,1.669533e-05
1716,176710,182.1586,1.669497e-05
1717,611363,182.1585,1.669496e-05
1718,749575,182.1544,1.669459e-05
1719,271601,182.1243,1.669183e-05
1720,31437,182.1093,1.669046e-05
1721,850815,182.0943,1.668909e-05
1722,780099,182.0876,1.668847e-05
1723,16109,182.0867,1.668838e-05
1724,414912,182.0734,1.668717e-05
1725,35007,182.0707,1.668692e-05
1726,351554,182.0675,1.668663e-05
1727,473067,182.0309,1.668328e-05
1728,852325,182.0268,1.66829e-05
1729,624838,181.9877,1.667932e-05
1730,113140,181.973,1.667797e-05
1731,379050,181.9621,1.667697e-05
1732,167467,181.9431,1.667522e-05
1733,663979,181.912,1.667237e-05
1734,411251,181.8973,1.667103e-05
1735,563640,181.8762,1.66691e-05
1736,608742,181.8754,1.666902e-05
1737,34179,181.8701,1.666853e-05
1738,624962,181.8522,1.66669e-05
1739,712206,181.8468,1.66664e-05
1740,238501,181.8351,1.666533e-05
1741,189509,181.8311,1.666496e-05
1742,722799,181.829,1.666477e-05
1743,466137,181.8102,1.666305e-05
1744,493547,181.807,1.666275e-05
1745,211988,181.7878,1.6661e-05
1746,715985,181.7867,1.66609e-05
1747,249606,181.7822,1.666048e-05
1748,734543,181.7801,1.666029e-05
1749,231893,181.78,1.666027e-05
1750,608903,181.7789,1.666018e-05
1751,160290,181.7788,1.666017e-05
1752,274693,181.7761,1.665992e-05
1753,319552,181.7583,1.665829e-05
1754,398163,181.7507,1.665759e-05
1755,257014,181.7406,1.665666e-05
1756,524786,181.728,1.665551e-05
1757,427754,181.7261,1.665534e-05
1758,225844,181.6986,1.665282e-05
1759,710771,181.6819,1.665129e-05
1760,613427,181.6704,1.665023e-05
1761,698256,181.6425,1.664767e-05
1762,501031,181.6395,1.66474e-05
1763,564525,181.612,1.664488e-05
1764,839303,181.6095,1.664465e-05
1765,818465,181.6041,1.664415e-05
1766,716316,181.5818,1.664211e-05
1767,590635,181.5818,1.664211e-05
1768,262188,181.5771,1.664168e-05
1769,546322,181.5745,1.664144e-05
1770,535361,181.5661,1.664068e-05
1771,741904,181.5561,1.663976e-05
1772,458405,181.5495,1.663915e-05
1773,170887,181.5209,1.663653e-05
1774,865332,181.4976,1.663439e-05
1775,676065,181.4821,1.663298e-05
1776,134394,181.4769,1.66325e-05
1777,712581,181.4644,1.663135e-05
1778,746980,181.4526,1.663027e-05
1779,734574,181.4515,1.663017e-05
1780,487300,181.4474,1.662979e-05
1781,404661,181.4463,1.662969e-05
1782,570344,181.4449,1.662956e-05
1783,469229,181.4418,1.662929e-05
1784,589471,181.4397,1.662909e-05
1785,224973,181.4357,1.662872e-05
1786,209535,181.4278,1.6628e-05
1787,96278,181.4195,1.662724e-05
1788,323064,181.3949,1.662498e-05
1789,343079,181.3923,1.662474e-05
1790,324245,181.3868,1.662424e-05
1791,437487,181.3778,1.662342e-05
1792,494296,181.3722,1.66229e-05
1793,796524,181.3668,1.662241e-05
1794,287180,181.3655,1.662229e-05
1795,513314,181.3626,1.662202e-05
1796,182362,181.3576,1.662157e-05
1797,259786,181.3502,1.662089e-05
1798,389141,181.3398,1.661994e-05
1799,175534,181.337,1.661968e-05
1800,844964,181.3294,1.661898e-05
1801,203988,181.3107,1.661727e-05
1802,293541,181.3051,1.661675e-05
1803,617068,181.3045,1.66167e-05
1804,585639,181.3027,1.661653e-05
1805,662924,181.2954,1.661586e-05
1806,645690,181.2788,1.661434e-05
1807,767985,181.2538,1.661205e-05
1808,668027,181.2511,1.66118e-05
1809,126460,181.2501,1.661172e-05
1810,373917,181.235,1.661033e-05
1811,200586,181.2329,1.661014e-05
1812,227789,181.2269,1.660959e-05
1813,209798,181.2242,1.660934e-05
1814,480486,181.2183,1.66088e-05
1815,148900,181.1966,1.660681e-05
1816,490365,181.1388,1.660151e-05
1817,281483,181.1091,1.659879e-05
1818,174001,181.0948,1.659748e-05
1819,466595,181.0902,1.659705e-05
1820,555154,181.0865,1.659672e-05
1821,364983,181.0863,1.65967e-05
1822,655456,181.08,1.659613e-05
1823,516142,181.0741,1.659558e-05
1824,415236,181.0704,1.659524e-05
1825,490051,181.0698,1.659519e-05
1826,822973,181.0586,1.659416e-05
1827,781043,181.0464,1.659305e-05
1828,554129,181.0384,1.659231e-05
1829,122747,181.0371,1.659219e-05
1830,347761,181.0345,1.659195e-05
1831,291905,181.0193,1.659056e-05
1832,422005,181.0175,1.65904e-05
1833,669141,181.0139,1.659007e-05
1834,256428,180.9991,1.658871e-05
1835,180267,180.9951,1.658834e-05
1836,438090,180.9939,1.658823e-05
1837,73067,180.9891,1.658779e-05
1838,623361,180.9859,1.65875e-05
1839,658578,180.9714,1.658617e-05
1840,750756,180.9662,1.658569e-05
1841,284975,180.9403,1.658332e-05
1842,529553,180.9005,1.657967e-05
1843,426067,180.8998,1.657961e-05
1844,271139,180.898,1.657944e-05
1845,485801,180.8583,1.65758e-05
1846,264049,180.8559,1.657558e-05
1847,256128,180.8421,1.657432e-05
1848,722345,180.8409,1.657421e-05
1849,585532,180.8215,1.657243e-05
1850,317293,180.7959,1.657009e-05
1851,522723,180.7914,1.656967e-05
1852,218954,180.7772,1.656837e-05
1853,415201,180.7689,1.656761e-05
1854,179145,180.7659,1.656734e-05
1855,54251,180.7534,1.656619e-05
1856,330795,180.7529,1.656615e-05
1857,439253,180.7476,1.656566e-05
1858,849768,180.7425,1.656519e-05
1859,806503,180.7318,1.65642e-05
1860,634299,180.7021,1.656149e-05
1861,404465,180.6664,1.655822e-05
1862,640160,180.6619,1.65578e-05
1863,269658,180.6155,1.655355e-05
1864,725361,180.6134,1.655336e-05
1865,345573,180.6102,1.655307e-05
1866,401872,180.6078,1.655285e-05
1867,263264,180.604,1.65525e-05
1868,520749,180.5928,1.655147e-05
1869,252281,180.5737,1.654972e-05
1870,799123,180.5737,1.654972e-05
1871,470695,180.5571,1.65482e-05
1872,218326,180.5515,1.654768e-05
1873,718277,180.5189,1.65447e-05
1874,225271,180.5035,1.654328e-05
1875,814226,180.4918,1.654221e-05
1876,661694,180.4872,1.65418e-05
1877,771460,180.4744,1.654062e-05
1878,211985,180.4669,1.653993e-05
1879,677972,180.4553,1.653887e-05
1880,315550,180.4535,1.653871e-05
1881,171801,180.4514,1.653851e-05
1882,630896,180.4445,1.653788e-05
1883,427639,180.443,1.653774e-05
1884,683725,180.4144,1.653512e-05
1885,338920,180.4077,1.65345e-05
1886,221309,180.3721,1.653125e-05
1887,588554,180.3671,1.653078e-05
1888,382286,180.3541,1.652959e-05
1889,15754,180.3539,1.652958e-05
1890,582360,180.3536,1.652955e-05
1891,795967,180.3526,1.652945e-05
1892,424221,180.3355,1.652789e-05
1893,279202,180.3283,1.652723e-05
1894,732444,180.3158,1.652608e-05
1895,411273,180.2729,1.652215e-05
1896,619625,180.2668,1.65216e-05
1897,764813,180.2646,1.652139e-05
1898,32898,180.2643,1.652136e-05
1899,71354,180.2502,1.652007e-05
1900,360145,180.2502,1.652007e-05
1901,288491,180.2499,1.652004e-05
1902,34059,180.2454,1.651963e-05
1903,197530,180.2443,1.651953e-05
1904,792225,180.2332,1.651851e-05
1905,609731,180.2063,1.651605e-05
1906,468104,180.187,1.651428e-05
1907,196196,180.1799,1.651363e-05
1908,177117,180.1766,1.651332e-05
1909,479043,180.1754,1.651322e-05
1910,513958,180.1715,1.651286e-05
1911,55623,180.164,1.651217e-05
1912,836206,180.1492,1.651081e-05
1913,320720,180.1467,1.651058e-05
1914,391330,180.1238,1.650849e-05
1915,556340,180.1163,1.65078e-05
1916,752183,180.11,1.650723e-05
1917,422942,180.0857,1.650499e-05
1918,314105,180.0464,1.650139e-05
1919,762426,180.0354,1.650039e-05
1920,618152,180.0083,1.64979e-05
1921,690886,179.9993,1.649707e-05
1922,60229,179.9975,1.649691e-05
1923,356612,179.9951,1.649669e-05
1924,185136,179.9922,1.649643e-05
1925,446287,179.9811,1.649541e-05
1926,282693,179.9668,1.64941e-05
1927,747314,179.9644,1.649387e-05
1928,645615,179.9615,1.649361e-05
1929,854413,179.9593,1.649341e-05
1930,376994,179.9386,1.649151e-05
1931,545496,179.919,1.648972e-05
1932,467416,179.8998,1.648796e-05
1933,238765,179.8932,1.648735e-05
1934,756170,179.8817,1.64863e-05
1935,712224,179.8679,1.648503e-05
1936,463377,179.864,1.648467e-05
1937,189699,179.8346,1.648198e-05
1938,19383,179.8337,1.64819e-05
1939,760924,179.8307,1.648162e-05
1940,90477,179.8179,1.648045e-05
1941,325123,179.7938,1.647824e-05
1942,449876,179.7877,1.647768e-05
1943,135361,179.7862,1.647755e-05
1944,596400,179.7394,1.647326e-05
1945,589399,179.738,1.647313e-05
1946,545054,179.7357,1.647292e-05
1947,765882,179.7279,1.64722e-05
1948,387874,179.7232,1.647177e-05
1949,97917,179.719,1.647138e-05
1950,128660,179.7083,1.64704e-05
1951,414948,179.6981,1.646947e-05
1952,831398,179.6813,1.646793e-05
1953,6917,179.6768,1.646752e-05
1954,415314,179.664,1.646635e-05
1955,450498,179.6409,1.646423e-05
1956,563230,179.6392,1.646407e-05
1957,275460,179.6349,1.646368e-05
1958,230564,179.6326,1.646347e-05
1959,315495,179.602,1.646066e-05
1960,351466,179.5863,1.645922e-05
1961,232611,179.5849,1.645909e-05
1962,424694,179.5689,1.645763e-05
1963,314853,179.5618,1.645697e-05
1964,512861,179.5487,1.645578e-05
1965,813842,179.5431,1.645527e-05
1966,344813,179.5412,1.645509e-05
1967,570006,179.5242,1.645353e-05
1968,253526,179.5203,1.645318e-05
1969,769024,179.5197,1.645312e-05
1970,308986,179.5086,1.64521e-05
1971,318341,179.502,1.64515e-05
1972,156792,179.4995,1.645126e-05
1973,572305,179.4833,1.644979e-05
1974,148212,179.4676,1.644835e-05
1975,708290,179.4489,1.644663e-05
1976,740418,179.4393,1.644575e-05
1977,745434,179.4151,1.644353e-05
1978,96893,179.3891,1.644115e-05
1979,506005,179.3418,1.643682e-05
1980,643450,179.3378,1.643645e-05
1981,5812,179.335,1.643619e-05
1982,236518,179.3301,1.643575e-05
1983,446191,179.3289,1.643564e-05
1984,198353,179.3046,1.64334e-05
1985,658451,179.3029,1.643325e-05
1986,261692,179.2858,1.643168e-05
1987,748925,179.2828,1.643141e-05
1988,742070,179.2703,1.643027e-05
1989,160282,179.2692,1.643017e-05
1990,274427,179.2334,1.642688e-05
1991,825968,179.2283,1.642642e-05
1992,83634,179.2268,1.642628e-05
1993,180094,179.2266,1.642626e-05
1994,761971,179.2258,1.642618e-05
1995,704674,179.2234,1.642596e-05
1996,78643,179.2042,1.64242e-05
1997,343436,179.191,1.642299e-05
1998,711468,179.1765,1.642167e-05
1999,486321,179.1727,1.642131e-05
2000,518303,179.1678,1.642087e-05
